표준코드,제품코드,제품명,규격,단위,상한금액,업체명,주성분코드,주성분명,투여,분류
8806435065025,643506450,레비라정250밀리그램(레비티라세탐)_(0.25g/1정),1,정,451,한미약품(주),488502ATB,levetiracetam   0.25g,내복,113
8806435065346,643506530,글리티브필름코팅정400밀리그램(이매티닙메실산염)_(0.478g/1정),1,정,13260,한미약품(주),412703ATB,imatinib mesylate (as imatinib   0.4g),내복,421
8806435065414,643506541,세포독심건조시럽(세프포독심프록세틸)_(2g/200mL),200(1),mL/병,104,한미약품(주),127931ASY,cefpodoxime proxetil   2g(10mg/mL),내복,618
8806435065544,643506550,글리티브필름코팅정100밀리그램(이매티닙메실산염)_(0.1195g/1정),1,정,4567,한미약품(주),412701ATB,imatinib mesylate (as imatinib   0.1g),내복,421
8806435066398,643506630,낙소졸정500/20밀리그램_(1정),1,정,445,한미약품(주),523500ATB,esomeprazole strontium tetrahydrate (as esomeprazole   20mg),내복,114
8806435066510,643506651,모록사신점안액0.5%(목시플록사신염산염)_(27.25mg/5mL),5,mL/병,3613,한미약품(주),380333COS,moxifloxacin hydrochloride (as moxifloxacin   25mg(5mg/mL)),외용,131
8806435066756,643506670,"로벨리토정150/20밀리그램(이르베사르탄,아토르바스타틴)_(1정)",1,정,1080,한미약품(주),524100ATB,atorvastatin calcium (as atorvastatin   20mg),내복,219
8806435066855,643506680,"로벨리토정150/10밀리그램(이르베사르탄,아토르바스타틴)_(1정)",1,정,998,한미약품(주),524000ATB,atorvastatin calcium (as atorvastatin   10mg),내복,219
8806435066978,643506690,레비라정750밀리그램(레비티라세탐)_(0.75g/1정),1,정,891,한미약품(주),488505ATB,levetiracetam   0.75g,내복,113
8806435067067,643506700,모록사신정400밀리그램(목시플록사신염산염)_(0.4368g/1정),1,정,1895,한미약품(주),380301ATB,moxifloxacin hydrochloride (as moxifloxacin   0.4g),내복,629
8806435067463,643506740,"코싹엘정(레보세티리진,슈도에페드린)_(1정)",1,정,177,한미약품(주),524800ATB,levocetirizine dihydrochloride   2.5mg,내복,141
8806435067593,643506750,수바스트정5밀리그램(로수바스타틴칼슘)_(5.2mg/1정),1,정,325,한미약품(주),454003ATB,rosuvastatin calcium (as rosuvastatin   5mg),내복,218
8806435067739,643506771,플루테롤흡입용캡슐500/50_(60캡슐),60,캡슐/팩,31290,한미약품(주),543500CSI,fluticasone propionate   30mg(0.5mg/회),외용,222
8806435067838,643506781,플루테롤흡입용캡슐100/50_(60캡슐),60,캡슐/팩,19745,한미약품(주),543100CSI,fluticasone propionate   6mg(0.1mg/회),외용,222
8806435067937,643506791,플루테롤흡입용캡슐250/50_(60캡슐),60,캡슐/팩,24885,한미약품(주),543300CSI,fluticasone propionate   15mg(0.25mg/회),외용,222
8806435068736,643506870,무조날정125밀리그램(테르비나핀염산염)_(0.140625g/1정),1,정,370,한미약품(주),235747ATB,terbinafine hydrochloride (as terbinafine   0.125g),내복,629
8806435068859,643506880,"로벨리토정300/10밀리그램(이르베사르탄,아토르바스타틴)_(1정)",1,정,1323,한미약품(주),527100ATB,atorvastatin calcium (as atorvastatin   10mg),내복,219
8806435068958,643506890,"로벨리토정300/20밀리그램(이르베사르탄,아토르바스타틴)_(1정)",1,정,1497,한미약품(주),527000ATB,atorvastatin calcium (as atorvastatin   20mg),내복,219
8806435069221,643506920,글리티브필름코팅정300밀리그램(이매티닙메실산염)_(0.3585g/1정),1,정,9900,한미약품(주),412704ATB,imatinib mesylate (as imatinib   0.3g),내복,421
8806435069412,643506941,히알루드롭점안액0.18%(히알루론산나트륨)_(18mg/10mL),10,mL/병,5840,한미약품(주),530042COS,sodium hyaluronate   18mg(1.8mg/mL),외용,131
8806435069429,643506942,히알루드롭점안액0.18%(히알루론산나트륨)_(9mg/5mL),5,mL/병,2920,한미약품(주),530049COS,sodium hyaluronate   9mg(1.8mg/mL),외용,131
8806435069726,643506970,카르베롤서방캡슐64밀리그램(카르베딜롤)_(64mg/1캡슐),1,캡슐,883,한미약품(주),125004ACR,carvedilol   64mg,내복,214
8806435069825,643506980,카르베롤서방캡슐8밀리그램(카르베딜롤)_(8mg/1캡슐),1,캡슐,344,한미약품(주),125008ACR,carvedilol   8mg,내복,214
8806435069924,643506990,카르베롤서방캡슐16밀리그램(카르베딜롤)_(16mg/1캡슐),1,캡슐,517,한미약품(주),125007ACR,carvedilol   16mg,내복,214
8806435070029,643507000,카르베롤서방캡슐32밀리그램(카르베딜롤)_(32mg/1캡슐),1,캡슐,741,한미약품(주),125006ACR,carvedilol   32mg,내복,214
8806435070111,643507011,"아목클란네오시럽(아목시실린, 클라불란산)_(50mL)",50(1),mL/병,88,한미약품(주),536300ASY,amoxicillin   6g(0.12g/mL),내복,618
8806435070258,643507020,란소졸캡슐30밀리그램(란소프라졸)_(30mg/1캡슐),1,캡슐,877,한미약품(주),181301ACE,lansoprazole granule (as lansoprazole   30mg),내복,232
8806435070357,643507030,란소졸캡슐15밀리그램(란소프라졸)_(15mg/1캡슐),1,캡슐,581,한미약품(주),181302ACE,lansoprazole granule (as lansoprazole   15mg),내복,232
8806435070616,643507061,눈앤점안액0.5%(카르복시메틸셀룰로오스나트륨)_(50mg/10mL),10,mL/병,2150,한미약품(주),228645COS,carboxymethyl cellulose sodium   50mg(5mg/mL),외용,131
8806435070753,643507070,콕시브캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),1,캡슐,260,한미약품(주),347702ACH,celecoxib   0.1g,내복,114
8806435071019,643507101,마카이드주(트리암시놀론아세토니드)_(40mg/1병),1,병,69495,한미약품(주),243340BIJ,triamcinolone acetonide   40mg(1mg/g),주사,131
8806435071170,643507110,프레발린캡슐300밀리그램(프레가발린)_(0.3g/1캡슐),1,캡슐,811,한미약품(주),480403ACH,pregabalin   0.3g,내복,119
8806435071422,643507130,한미오메가연질캡슐1000밀리그램(오메가-3-산에틸에스테르90)_(1g/1캡슐),1,캡슐,297,한미약품(주),679402ACS,"omega-3-acid ethyl esters90   1g (as EPA ethylester   0.46g, DHA ethylester   0.38g)",내복,218
8806435071682,643507160,졸피드정5밀리그램(졸피뎀타르타르산염)_(5mg/1정),1,정,116,한미약품(주),250502ATB,zolpidem tartrate   5mg,내복,112
8806435072160,643507210,제피티닙정250밀리그램(게피티니브)_(0.25g/1정),1,정,24900,한미약품(주),453001ATB,gefitinib   0.25g,내복,421
8806435072252,643507220,실도신캡슐4밀리그램(실로도신)_(4mg/1캡슐),1,캡슐,193,한미약품(주),504202ACH,silodosin   4mg,내복,259
8806435072658,643507260,로수젯정10/10밀리그램_(1정),1,정,1087,한미약품(주),640800ATB,ezetimibe   10mg,내복,218
8806435072757,643507270,로수젯정10/20밀리그램_(1정),1,정,1093,한미약품(주),640900ATB,ezetimibe   10mg,내복,218
8806435072856,643507280,로수젯정10/5밀리그램_(1정),1,정,779,한미약품(주),640700ATB,ezetimibe   10mg,내복,218
8806435073044,643507300,시타정50밀리그램(시타글립틴인산염수화물)_(64.25mg/1정),1,정,301,한미약품(주),501102ATB,sitagliptin phosphate hydrate (as sitagliptin   50mg),내복,396
8806435073341,643507330,시타정100밀리그램(시타글립틴인산염수화물)_(0.1285g/1정),1,정,453,한미약품(주),501103ATB,sitagliptin phosphate hydrate (as sitagliptin   0.1g),내복,396
8806435073457,643507340,실도신캡슐8밀리그램(실로도신)_(8mg/1캡슐),1,캡슐,290,한미약품(주),504203ACH,silodosin   8mg,내복,259
8806435073655,643507360,"시타메트엑스알서방정100/1000밀리그램(시타글립틴, 메트포르민)_(1정)",1,정,572,한미약품(주),524700ATR,metformin hydrochloride   1g,내복,396
8806435073754,643507370,"시타메트엑스알서방정50/500밀리그램(시타글립틴, 메트포르민)_(1정)",1,정,381,한미약품(주),513700ATR,metformin hydrochloride   0.5g,내복,396
8806435073853,643507380,"시타메트엑스알서방정50/1000밀리그램(시타글립틴, 메트포르민)_(1정)",1,정,420,한미약품(주),502300ATR,metformin hydrochloride   1g,내복,396
8806435074188,643507410,펙소스타정40밀리그램(페북소스타트)_(40mg/1정),1,정,203,한미약품(주),567403ATB,febuxostat   40mg,내복,394
8806435074386,643507430,펙소스타정80밀리그램(페북소스타트)_(80mg/1정),1,정,311,한미약품(주),567401ATB,febuxostat   80mg,내복,394
8806435074539,643507450,한미플루캡슐30밀리그램(오셀타미비르)_(30mg/1캡슐),1,캡슐,814,한미약품(주),646901ACH,oseltamivir   30mg,내복,629
8806435074638,643507460,한미플루캡슐45밀리그램(오셀타미비르)_(45mg/1캡슐),1,캡슐,1019,한미약품(주),646902ACH,oseltamivir   45mg,내복,629
8806435074737,643507470,한미플루캡슐75밀리그램(오셀타미비르)_(75mg/1캡슐),1,캡슐,1574,한미약품(주),646903ACH,oseltamivir   75mg,내복,629
8806435074966,643507490,한미탐스캡슐0.4밀리그램(탐스로신염산염)_(0.4mg/1캡슐),1,캡슐,792,한미약품(주),234603ACR,tamsulosin hydrochloride   0.4mg,내복,259
8806435075031,643507500,에제트정10밀리그램(에제티미브)_(10mg/1정),1,정,599,한미약품(주),462201ATB,ezetimibe   10mg,내복,218
8806435075116,643502810,한미탐스캡슐0.2밀리그램(탐스로신염산염)_(0.2mg/1캡슐),1,캡슐,505,한미약품(주),234601ACR,tamsulosin hydrochloride   0.2mg,내복,259
8806435075222,643507522,한미플루현탁용분말6mg/mL(오셀타미비르)_(0.3g/50mL),50(1),mL/병,148,한미약품(주),646906ASS,oseltamivir   0.3g(6mg/mL),내복,629
8806435075932,643507590,리록스반정20밀리그램(리바록사반)_(20mg/1정),1,정,1299,한미약품(주),511403ATB,rivaroxaban(micronized)   20mg,내복,333
8806435076045,643507600,리록스반정2.5밀리그램(리바록사반)_(2.5mg/1정),1,정,697,한미약품(주),511404ATB,rivaroxaban(micronized)   2.5mg,내복,333
8806435076137,643507610,리록스반정15밀리그램(리바록사반)_(15mg/1정),1,정,1299,한미약품(주),511402ATB,rivaroxaban(micronized)   15mg,내복,333
8806435076229,643507620,리록스반정10밀리그램(리바록사반)_(10mg/1정),1,정,1249,한미약품(주),511401ATB,rivaroxaban(micronized)   10mg,내복,333
8806435077028,643507700,베시금정5.33밀리그램(솔리페나신타르타르산염)_(5.33mg/1정),1,정,534,한미약품(주),657401ATB,solifenacin tartrate   5.33mg,내복,259
8806435077127,643507710,베시금정10.66밀리그램(솔리페나신타르타르산염)_(10.66mg/1정),1,정,534,한미약품(주),657402ATB,solifenacin tartrate   10.66mg,내복,259
8806435077332,643507730,"라본디캡슐(라록시펜,콜레칼시페롤)_(1캡슐)",1,캡슐,705,한미약품(주),659200ACH,cholecalciferol concentrated powder (as vitamin D3   800I.U),내복,399
8806435077639,643507760,"몬테리진캡슐(몬테루카스트,레보세티리진)_(1캡슐)",1,캡슐,886,한미약품(주),659900ACH,levocetirizine dihydrochloride   5mg,내복,149
8806435077820,643507780,"아모잘탄플러스정5/100/25밀리그램(암로디핀,로사르탄,클로르탈리돈)_(1정)",1,정,988,한미약품(주),663000ATB,amlodipine camsylate (as amlodipine   5mg),내복,214
8806435077929,643507790,"아모잘탄플러스정5/100/12.5밀리그램(암로디핀,로사르탄,클로르탈리돈)_(1정)",1,정,974,한미약품(주),662900ATB,amlodipine camsylate (as amlodipine   5mg),내복,214
8806435078025,643507800,"아모잘탄플러스정5/50/12.5밀리그램(암로디핀,로사르탄,클로르탈리돈)_(1정)",1,정,813,한미약품(주),662800ATB,amlodipine camsylate (as amlodipine   5mg),내복,214
8806435078216,643507820,"아모잘탄큐정5/100/20밀리그램(암로디핀,로사르탄,로수바스타틴)_(1정)",1,정,1429,한미약품(주),664400ATB,amlodipine camsylate (as amlodipine   5mg),내복,219
8806435078346,643507830,"아모잘탄큐정5/50/5밀리그램(암로디핀,로사르탄,로수바스타틴)_(1정)",1,정,962,한미약품(주),663900ATB,amlodipine camsylate (as amlodipine   5mg),내복,219
8806435078414,643507840,"아모잘탄큐정5/50/20밀리그램(암로디핀,로사르탄,로수바스타틴)_(1정)",1,정,1302,한미약품(주),664100ATB,amlodipine camsylate (as amlodipine   5mg),내복,219
8806435078513,643507850,"아모잘탄큐정5/50/10밀리그램(암로디핀,로사르탄,로수바스타틴)_(1정)",1,정,1228,한미약품(주),664000ATB,amlodipine camsylate (as amlodipine   5mg),내복,219
8806435078612,643507860,"아모잘탄큐정5/100/10밀리그램(암로디핀,로사르탄,로수바스타틴)_(1정)",1,정,1355,한미약품(주),664300ATB,amlodipine camsylate (as amlodipine   5mg),내복,219
8806435078742,643507870,"아모잘탄큐정5/100/5밀리그램(암로디핀,로사르탄,로수바스타틴)_(1정)",1,정,1089,한미약품(주),664200ATB,amlodipine camsylate (as amlodipine   5mg),내복,219
8806435078827,643507880,테포비어정(테노포비르디소프록실인산염)_(0.292g/1정),1,정,2400,한미약품(주),665001ATB,tenofovir disoproxil phosphate (as tenofovir disoproxil   0.245g),내복,629
8806435079039,643507901,히알루미니점안액0.15%(히알루론산나트륨)(1회용)_(0.75mg/0.5mL),0.5,mL/관,248,한미약품(주),530060COS,sodium hyaluronate   0.75mg(1.5mg/mL),외용,131
8806435079329,643507930,알치옥트정480밀리그램(알티옥트산트로메타민염)_(0.48g/1정),1,정,707,한미약품(주),524901ATB,R-thioctic acid tromethamine   0.48g,내복,399
8806435079725,643507970,몬테리진츄정_(1정),1,정,886,한미약품(주),670600ATB,levocetirizine dihydrochloride   5mg,내복,149
8806435079930,643507991,히알루미니점안액0.3%(히알루론산나트륨)(1회용)_(1.5mg/0.5mL),0.5,mL/관,396,한미약품(주),530063COS,sodium hyaluronate   1.5mg(3mg/mL),외용,131
8806435080714,643508071,올로타딘점안액0.7%(올로파타딘염산염)_(19.4mg/2.5mL),2.5,mL/병,8900,한미약품(주),391742COS,olopatadine hydrochloride (as olopatadine   17.5mg(7mg/mL)),외용,131
8806435081322,643508130,사포레이트서방정300밀리그램(사르포그렐레이트염산염)_(0.3g/1정),1,정,858,한미약품(주),226103ATR,sarpogrelate hydrochloride   0.3g,내복,339
8806435081438,643508141,디쿠아폴점안액3%(디쿠아포솔나트륨)(1회용)_(15mg/0.5mL),0.5,mL/관,470,한미약품(주),617333COS,diquafosol sodium   15mg(30mg/mL),외용,131
8806435081537,643508150,한미탐스오디정0.4밀리그램(탐스로신염산염)_(0.4mg/1정),1,정,884,한미약품(주),234603ATD,tamsulosin hydrochloride   0.4mg,내복,259
8806435081926,643508191,팔로셋프리필드주(팔로노세트론염산염)_(84μg/1.5mL),1.5,mL/관,12604,한미약품(주),490030BIJ,palonosetron hydrochloride (as palonosetron   75μg(50μg/mL)),주사,235
8806435082015,643508201,팔로셋프리필드주(팔로노세트론염산염)_(0.28mg/5mL),5,mL/관,24948,한미약품(주),490031BIJ,palonosetron hydrochloride (as palonosetron   0.25mg(50μg/mL)),주사,235
8806435082114,643508211,리프라틴주5밀리그램/밀리리터(옥살리플라틴)_(0.15g/30mL),30,mL/병,317131,한미약품(주),205803BIJ,oxaliplatin   0.15g,주사,421
8806435082220,643508220,미라벡서방정50밀리그램(미라베그론)_(50mg/1정),1,정,381,한미약품(주),625701ATR,mirabegron   50mg,내복,259
8806435082343,643508230,아모디핀정2.5밀리그램(암로디핀캄실산염)_(3.921mg/1정),1,정,261,한미약품(주),459902ATB,amlodipine camsylate (as amlodipine   2.5mg),내복,214
8806435082619,643508260,다파론정5밀리그램(다파글리플로진비스L-프롤린)_(7.8mg/1정),1,정,262,한미약품(주),693301ATB,dapagliflozin Bis L-proline (as dapagliflozin   5mg),내복,396
8806435082718,643508270,다파론정10밀리그램(다파글리플로진비스L-프롤린)_(15.63mg/1정),1,정,393,한미약품(주),693302ATB,dapagliflozin Bis L-proline (as dapagliflozin   10mg),내복,396
8806435082824,643508281,펠라움에스시럽_(9mL),9,mL/포,252,한미약품(주),687100ASY,coptis rhizome dried ext.(8.93→1)   7.983mg(0.887mg/mL),내복,229
8806435083043,643508300,에소메졸디알서방캡슐20밀리그램(에스오메프라졸마그네슘삼수화물)_(22.25mg/1캡슐),1,캡슐,690,한미약품(주),367201ACR,esomeprazole magnesium (as esomeprazole   20mg),내복,232
8806435083142,643508310,에소메졸디알서방캡슐40밀리그램(에스오메프라졸마그네슘삼수화물)_(44.5mg/1캡슐),1,캡슐,988,한미약품(주),367202ACR,esomeprazole magnesium (as esomeprazole   40mg),내복,232
8806435083227,643508320,소라닙정200밀리그램(소라페닙토실레이트(미분화))_(0.274g/1정),1,정,8945,한미약품(주),488001ATB,sorafenib tosylate (as sorafenib   0.2g),내복,421
8806435083326,643508330,아모잘탄엑스큐정 5/100/10/10밀리그램_(1정),1,정,2047,한미약품(주),692500ATB,amlodipine besylate (as amlodipine   5mg),내복,219
